Codigo_UF,Nome_UF,Código Município Completo,Nome_Município,MUNICIPIO,SIGLA_UF
32,Espírito Santo,3202108,Ecoporanga,ECOPORANGA,ES
32,Espírito Santo,3202207,Fundão,FUNDAO,ES
32,Espírito Santo,3202256,Governador Lindenberg,GOVERNADOR LINDENBERG,ES
32,Espírito Santo,3202306,Guaçuí,GUACUI,ES
32,Espírito Santo,3202405,Guarapari,GUARAPARI,ES
32,Espírito Santo,3202454,Ibatiba,IBATIBA,ES
32,Espírito Santo,3202504,Ibiraçu,IBIRACU,ES
32,Espírito Santo,3202553,Ibitirama,IBITIRAMA,ES
32,Espírito Santo,3202603,Iconha,ICONHA,ES
32,Espírito Santo,3202652,Irupi,IRUPI,ES
32,Espírito Santo,3202702,Itaguaçu,ITAGUACU,ES
32,Espírito Santo,3202801,Itapemirim,ITAPEMIRIM,ES
32,Espírito Santo,3202900,Itarana,ITARANA,ES
32,Espírito Santo,3203007,Iúna,IUNA,ES
32,Espírito Santo,3203056,Jaguaré,JAGUARE,ES
32,Espírito Santo,3203106,Jerônimo Monteiro,JERONIMO MONTEIRO,ES
32,Espírito Santo,3203130,João Neiva,JOAO NEIVA,ES
32,Espírito Santo,3203163,Laranja da Terra,LARANJA DA TERRA,ES
32,Espírito Santo,3203205,Linhares,LINHARES,ES
32,Espírito Santo,3203304,Mantenópolis,MANTENOPOLIS,ES
32,Espírito Santo,3203320,Marataízes,MARATAIZES,ES
32,Espírito Santo,3203346,Marechal Floriano,MARECHAL FLORIANO,ES
32,Espírito Santo,3203353,Marilândia,MARILANDIA,ES
32,Espírito Santo,3203403,Mimoso do Sul,MIMOSO DO SUL,ES
32,Espírito Santo,3203502,Montanha,MONTANHA,ES
32,Espírito Santo,3203601,Mucurici,MUCURICI,ES
32,Espírito Santo,3203700,Muniz Freire,MUNIZ FREIRE,ES
32,Espírito Santo,3203809,Muqui,MUQUI,ES
32,Espírito Santo,3203908,Nova Venécia,NOVA VENECIA,ES
32,Espírito Santo,3204005,Pancas,PANCAS,ES
32,Espírito Santo,3204054,Pedro Canário,PEDRO CANARIO,ES
32,Espírito Santo,3204104,Pinheiros,PINHEIROS,ES
32,Espírito Santo,3204203,Piúma,PIUMA,ES
32,Espírito Santo,3204252,Ponto Belo,PONTO BELO,ES
32,Espírito Santo,3204302,Presidente Kennedy,PRESIDENTE KENNEDY,ES
32,Espírito Santo,3204351,Rio Bananal,RIO BANANAL,ES
32,Espírito Santo,3204401,Rio Novo do Sul,RIO NOVO DO SUL,ES
32,Espírito Santo,3204500,Santa Leopoldina,SANTA LEOPOLDINA,ES
32,Espírito Santo,3204559,Santa Maria de Jetibá,SANTA MARIA DE JETIBA,ES
32,Espírito Santo,3204609,Santa Teresa,SANTA TERESA,ES
32,Espírito Santo,3204658,São Domingos do Norte,SAO DOMINGOS DO NORTE,ES
32,Espírito Santo,3204708,São Gabriel da Palha,SAO GABRIEL DA PALHA,ES
32,Espírito Santo,3204807,São José do Calçado,SAO JOSE DO CALCADO,ES
32,Espírito Santo,3204906,São Mateus,SAO MATEUS,ES
32,Espírito Santo,3204955,São Roque do Canaã,SAO ROQUE DO CANAA,ES
32,Espírito Santo,3205002,Serra,SERRA,ES
32,Espírito Santo,3205010,Sooretama,SOORETAMA,ES
32,Espírito Santo,3205036,Vargem Alta,VARGEM ALTA,ES
32,Espírito Santo,3205069,Venda Nova do Imigrante,VENDA NOVA DO IMIGRANTE,ES
32,Espírito Santo,3205101,Viana,VIANA,ES
32,Espírito Santo,3205150,Vila Pavão,VILA PAVAO,ES
32,Espírito Santo,3205176,Vila Valério,VILA VALERIO,ES
32,Espírito Santo,3205200,Vila Velha,VILA VELHA,ES
32,Espírito Santo,3205309,Vitória,VITORIA,ES
33,Rio de Janeiro,3300100,Angra dos Reis,ANGRA DOS REIS,RJ
33,Rio de Janeiro,3300159,Aperibé,APERIBE,RJ
33,Rio de Janeiro,3300209,Araruama,ARARUAMA,RJ
33,Rio de Janeiro,3300225,Areal,AREAL,RJ
33,Rio de Janeiro,3300233,Armação dos Búzios,ARMACAO DOS BUZIOS,RJ
33,Rio de Janeiro,3300258,Arraial do Cabo,ARRAIAL DO CABO,RJ
33,Rio de Janeiro,3300308,Barra do Piraí,BARRA DO PIRAI,RJ
33,Rio de Janeiro,3300407,Barra Mansa,BARRA MANSA,RJ
33,Rio de Janeiro,3300456,Belford Roxo,BELFORD ROXO,RJ
33,Rio de Janeiro,3300506,Bom Jardim,BOM JARDIM,RJ
33,Rio de Janeiro,3300605,Bom Jesus do Itabapoana,BOM JESUS DO ITABAPOANA,RJ
33,Rio de Janeiro,3300704,Cabo Frio,CABO FRIO,RJ
33,Rio de Janeiro,3300803,Cachoeiras de Macacu,CACHOEIRAS DE MACACU,RJ
33,Rio de Janeiro,3300902,Cambuci,CAMBUCI,RJ
33,Rio de Janeiro,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES,RJ
33,Rio de Janeiro,3301108,Cantagalo,CANTAGALO,RJ
33,Rio de Janeiro,3300936,Carapebus,CARAPEBUS,RJ
33,Rio de Janeiro,3301157,Cardoso Moreira,CARDOSO MOREIRA,RJ
33,Rio de Janeiro,3301207,Carmo,CARMO,RJ
33,Rio de Janeiro,3301306,Casimiro de Abreu,CASIMIRO DE ABREU,RJ
33,Rio de Janeiro,3300951,Comendador Levy Gasparian,COMENDADOR LEVY GASPARIAN,RJ
33,Rio de Janeiro,3301405,Conceição de Macabu,CONCEICAO DE MACABU,RJ
33,Rio de Janeiro,3301504,Cordeiro,CORDEIRO,RJ
33,Rio de Janeiro,3301603,Duas Barras,DUAS BARRAS,RJ
33,Rio de Janeiro,3301702,Duque de Caxias,DUQUE DE CAXIAS,RJ
33,Rio de Janeiro,3301801,Engenheiro Paulo de Frontin,ENGENHEIRO PAULO DE FRONTIN,RJ
33,Rio de Janeiro,3301850,Guapimirim,GUAPIMIRIM,RJ
33,Rio de Janeiro,3301876,Iguaba Grande,IGUABA GRANDE,RJ
33,Rio de Janeiro,3301900,Itaboraí,ITABORAI,RJ
33,Rio de Janeiro,3302007,Itaguaí,ITAGUAI,RJ
33,Rio de Janeiro,3302056,Italva,ITALVA,RJ
33,Rio de Janeiro,3302106,Itaocara,ITAOCARA,RJ
33,Rio de Janeiro,3302205,Itaperuna,ITAPERUNA,RJ
33,Rio de Janeiro,3302254,Itatiaia,ITATIAIA,RJ
33,Rio de Janeiro,3302270,Japeri,JAPERI,RJ
33,Rio de Janeiro,3302304,Laje do Muriaé,LAJE DO MURIAE,RJ
33,Rio de Janeiro,3302403,Macaé,MACAE,RJ
33,Rio de Janeiro,3302452,Macuco,MACUCO,RJ
33,Rio de Janeiro,3302502,Magé,MAGE,RJ
33,Rio de Janeiro,3302601,Mangaratiba,MANGARATIBA,RJ
33,Rio de Janeiro,3302700,Maricá,MARICA,RJ
33,Rio de Janeiro,3302809,Mendes,MENDES,RJ
33,Rio de Janeiro,3302858,Mesquita,MESQUITA,RJ
33,Rio de Janeiro,3302908,Miguel Pereira,MIGUEL PEREIRA,RJ
33,Rio de Janeiro,3303005,Miracema,MIRACEMA,RJ
33,Rio de Janeiro,3303104,Natividade,NATIVIDADE,RJ
33,Rio de Janeiro,3303203,Nilópolis,NILOPOLIS,RJ
33,Rio de Janeiro,3303302,Niterói,NITEROI,RJ
33,Rio de Janeiro,3303401,Nova Friburgo,NOVA FRIBURGO,RJ
33,Rio de Janeiro,3303500,Nova Iguaçu,NOVA IGUACU,RJ
33,Rio de Janeiro,3303609,Paracambi,PARACAMBI,RJ
33,Rio de Janeiro,3303708,Paraíba do Sul,PARAIBA DO SUL,RJ
33,Rio de Janeiro,3303807,Paraty,PARATY,RJ
33,Rio de Janeiro,3303856,Paty do Alferes,PATY DO ALFERES,RJ
33,Rio de Janeiro,3303906,Petrópolis,PETROPOLIS,RJ
33,Rio de Janeiro,3303955,Pinheiral,PINHEIRAL,RJ
33,Rio de Janeiro,3304003,Piraí,PIRAI,RJ
33,Rio de Janeiro,3304102,Porciúncula,PORCIUNCULA,RJ
33,Rio de Janeiro,3304110,Porto Real,PORTO REAL,RJ
33,Rio de Janeiro,3304128,Quatis,QUATIS,RJ
33,Rio de Janeiro,3304144,Queimados,QUEIMADOS,RJ
33,Rio de Janeiro,3304151,Quissamã,QUISSAMA,RJ
33,Rio de Janeiro,3304201,Resende,RESENDE,RJ
33,Rio de Janeiro,3304300,Rio Bonito,RIO BONITO,RJ
33,Rio de Janeiro,3304409,Rio Claro,RIO CLARO,RJ
33,Rio de Janeiro,3304508,Rio das Flores,RIO DAS FLORES,RJ
33,Rio de Janeiro,3304524,Rio das Ostras,RIO DAS OSTRAS,RJ
33,Rio de Janeiro,3304557,Rio de Janeiro,RIO DE JANEIRO,RJ
33,Rio de Janeiro,3304607,Santa Maria Madalena,SANTA MARIA MADALENA,RJ
33,Rio de Janeiro,3304706,Santo Antônio de Pádua,SANTO ANTONIO DE PADUA,RJ
33,Rio de Janeiro,3304805,São Fidélis,SAO FIDELIS,RJ
33,Rio de Janeiro,3304755,São Francisco de Itabapoana,SAO FRANCISCO DE ITABAPOANA,RJ
33,Rio de Janeiro,3304904,São Gonçalo,SAO GONCALO,RJ
33,Rio de Janeiro,3305000,São João da Barra,SAO JOAO DA BARRA,RJ
33,Rio de Janeiro,3305109,São João de Meriti,SAO JOAO DE MERITI,RJ
33,Rio de Janeiro,3305133,São José de Ubá,SAO JOSE DE UBA,RJ
33,Rio de Janeiro,3305158,São José do Vale do Rio Preto,SAO JOSE DO VALE DO RIO PRETO,RJ
33,Rio de Janeiro,3305208,São Pedro da Aldeia,SAO PEDRO DA ALDEIA,RJ
33,Rio de Janeiro,3305307,São Sebastião do Alto,SAO SEBASTIAO DO ALTO,RJ
33,Rio de Janeiro,3305406,Sapucaia,SAPUCAIA,RJ
33,Rio de Janeiro,3305505,Saquarema,SAQUAREMA,RJ
33,Rio de Janeiro,3305554,Seropédica,SEROPEDICA,RJ
33,Rio de Janeiro,3305604,Silva Jardim,SILVA JARDIM,RJ
33,Rio de Janeiro,3305703,Sumidouro,SUMIDOURO,RJ
33,Rio de Janeiro,3305752,Tanguá,TANGUA,RJ
33,Rio de Janeiro,3305802,Teresópolis,TERESOPOLIS,RJ
33,Rio de Janeiro,3305901,Trajano de Moraes,TRAJANO DE MORAES,RJ
33,Rio de Janeiro,3306008,Três Rios,TRES RIOS,RJ
33,Rio de Janeiro,3306107,Valença,VALENCA,RJ
33,Rio de Janeiro,3306156,Varre-Sai,VARRESAI,RJ
33,Rio de Janeiro,3306206,Vassouras,VASSOURAS,RJ
33,Rio de Janeiro,3306305,Volta Redonda,VOLTA REDONDA,RJ
35,São Paulo,3500105,Adamantina,ADAMANTINA,SP
35,São Paulo,3500204,Adolfo,ADOLFO,SP
35,São Paulo,3500303,Aguaí,AGUAI,SP
35,São Paulo,3500402,Águas da Prata,AGUAS DA PRATA,SP
35,São Paulo,3500501,Águas de Lindóia,AGUAS DE LINDOIA,SP
35,São Paulo,3500550,Águas de Santa Bárbara,AGUAS DE SANTA BARBARA,SP
35,São Paulo,3500600,Águas de São Pedro,AGUAS DE SAO PEDRO,SP
35,São Paulo,3500709,Agudos,AGUDOS,SP
35,São Paulo,3500758,Alambari,ALAMBARI,SP
35,São Paulo,3500808,Alfredo Marcondes,ALFREDO MARCONDES,SP
35,São Paulo,3500907,Altair,ALTAIR,SP
35,São Paulo,3501004,Altinópolis,ALTINOPOLIS,SP
35,São Paulo,3501103,Alto Alegre,ALTO ALEGRE,SP
35,São Paulo,3501152,Alumínio,ALUMINIO,SP
35,São Paulo,3501202,Álvares Florence,ALVARES FLORENCE,SP
35,São Paulo,3501301,Álvares Machado,ALVARES MACHADO,SP
35,São Paulo,3501400,Álvaro de Carvalho,ALVARO DE CARVALHO,SP
35,São Paulo,3501509,Alvinlândia,ALVINLANDIA,SP
35,São Paulo,3501608,Americana,AMERICANA,SP
35,São Paulo,3501707,Américo Brasiliense,AMERICO BRASILIENSE,SP
35,São Paulo,3501806,Américo de Campos,AMERICO DE CAMPOS,SP
35,São Paulo,3501905,Amparo,AMPARO,SP
35,São Paulo,3502002,Analândia,ANALANDIA,SP
35,São Paulo,3502101,Andradina,ANDRADINA,SP
35,São Paulo,3502200,Angatuba,ANGATUBA,SP
35,São Paulo,3502309,Anhembi,ANHEMBI,SP
35,São Paulo,3502408,Anhumas,ANHUMAS,SP
35,São Paulo,3502507,Aparecida,APARECIDA,SP
35,São Paulo,3502606,Aparecida d'Oeste,APARECIDA DOESTE,SP
35,São Paulo,3502705,Apiaí,APIAI,SP
35,São Paulo,3502754,Araçariguama,ARACARIGUAMA,SP
35,São Paulo,3502804,Araçatuba,ARACATUBA,SP
35,São Paulo,3502903,Araçoiaba da Serra,ARACOIABA DA SERRA,SP
35,São Paulo,3503000,Aramina,ARAMINA,SP
35,São Paulo,3503109,Arandu,ARANDU,SP
35,São Paulo,3503158,Arapeí,ARAPEI,SP
35,São Paulo,3503208,Araraquara,ARARAQUARA,SP
35,São Paulo,3503307,Araras,ARARAS,SP
35,São Paulo,3503356,Arco-Íris,ARCOIRIS,SP
35,São Paulo,3503406,Arealva,AREALVA,SP
35,São Paulo,3503505,Areias,AREIAS,SP
35,São Paulo,3503604,Areiópolis,AREIOPOLIS,SP
35,São Paulo,3503703,Ariranha,ARIRANHA,SP
35,São Paulo,3503802,Artur Nogueira,ARTUR NOGUEIRA,SP
35,São Paulo,3503901,Arujá,ARUJA,SP
35,São Paulo,3503950,Aspásia,ASPASIA,SP
35,São Paulo,3504008,Assis,ASSIS,SP
35,São Paulo,3504107,Atibaia,ATIBAIA,SP
35,São Paulo,3504206,Auriflama,AURIFLAMA,SP
35,São Paulo,3504305,Avaí,AVAI,SP
35,São Paulo,3504404,Avanhandava,AVANHANDAVA,SP
35,São Paulo,3504503,Avaré,AVARE,SP
35,São Paulo,3504602,Bady Bassitt,BADY BASSITT,SP
35,São Paulo,3504701,Balbinos,BALBINOS,SP
35,São Paulo,3504800,Bálsamo,BALSAMO,SP
35,São Paulo,3504909,Bananal,BANANAL,SP
35,São Paulo,3505005,Barão de Antonina,BARAO DE ANTONINA,SP
35,São Paulo,3505104,Barbosa,BARBOSA,SP
35,São Paulo,3505203,Bariri,BARIRI,SP
35,São Paulo,3505302,Barra Bonita,BARRA BONITA,SP
35,São Paulo,3505351,Barra do Chapéu,BARRA DO CHAPEU,SP
35,São Paulo,3505401,Barra do Turvo,BARRA DO TURVO,SP
35,São Paulo,3505500,Barretos,BARRETOS,SP
35,São Paulo,3505609,Barrinha,BARRINHA,SP
35,São Paulo,3505708,Barueri,BARUERI,SP
35,São Paulo,3505807,Bastos,BASTOS,SP
35,São Paulo,3505906,Batatais,BATATAIS,SP
35,São Paulo,3506003,Bauru,BAURU,SP
35,São Paulo,3506102,Bebedouro,BEBEDOURO,SP
35,São Paulo,3506201,Bento de Abreu,BENTO DE ABREU,SP
35,São Paulo,3506300,Bernardino de Campos,BERNARDINO DE CAMPOS,SP
35,São Paulo,3506359,Bertioga,BERTIOGA,SP
35,São Paulo,3506409,Bilac,BILAC,SP
35,São Paulo,3506508,Birigui,BIRIGUI,SP
35,São Paulo,3506607,Biritiba Mirim,BIRITIBA MIRIM,SP
35,São Paulo,3506706,Boa Esperança do Sul,BOA ESPERANCA DO SUL,SP
35,São Paulo,3506805,Bocaina,BOCAINA,SP
35,São Paulo,3506904,Bofete,BOFETE,SP
35,São Paulo,3507001,Boituva,BOITUVA,SP
35,São Paulo,3507100,Bom Jesus dos Perdões,BOM JESUS DOS PERDOES,SP
35,São Paulo,3507159,Bom Sucesso de Itararé,BOM SUCESSO DE ITARARE,SP
35,São Paulo,3507209,Borá,BORA,SP
35,São Paulo,3507308,Boracéia,BORACEIA,SP
35,São Paulo,3507407,Borborema,BORBOREMA,SP
35,São Paulo,3507456,Borebi,BOREBI,SP
35,São Paulo,3507506,Botucatu,BOTUCATU,SP
35,São Paulo,3507605,Bragança Paulista,BRAGANCA PAULISTA,SP
35,São Paulo,3507704,Braúna,BRAUNA,SP
35,São Paulo,3507753,Brejo Alegre,BREJO ALEGRE,SP
35,São Paulo,3507803,Brodowski,BRODOWSKI,SP
35,São Paulo,3507902,Brotas,BROTAS,SP
35,São Paulo,3508009,Buri,BURI,SP
35,São Paulo,3508108,Buritama,BURITAMA,SP
35,São Paulo,3508207,Buritizal,BURITIZAL,SP
35,São Paulo,3508306,Cabrália Paulista,CABRALIA PAULISTA,SP
35,São Paulo,3508405,Cabreúva,CABREUVA,SP
35,São Paulo,3508504,Caçapava,CACAPAVA,SP
35,São Paulo,3508603,Cachoeira Paulista,CACHOEIRA PAULISTA,SP
35,São Paulo,3508702,Caconde,CACONDE,SP
35,São Paulo,3508801,Cafelândia,CAFELANDIA,SP
35,São Paulo,3508900,Caiabu,CAIABU,SP
35,São Paulo,3509007,Caieiras,CAIEIRAS,SP
35,São Paulo,3509106,Caiuá,CAIUA,SP
35,São Paulo,3509205,Cajamar,CAJAMAR,SP
35,São Paulo,3509254,Cajati,CAJATI,SP
35,São Paulo,3509304,Cajobi,CAJOBI,SP
35,São Paulo,3509403,Cajuru,CAJURU,SP
35,São Paulo,3509452,Campina do Monte Alegre,CAMPINA DO MONTE ALEGRE,SP
35,São Paulo,3509502,Campinas,CAMPINAS,SP
35,São Paulo,3509601,Campo Limpo Paulista,CAMPO LIMPO PAULISTA,SP
35,São Paulo,3509700,Campos do Jordão,CAMPOS DO JORDAO,SP
35,São Paulo,3509809,Campos Novos Paulista,CAMPOS NOVOS PAULISTA,SP
35,São Paulo,3509908,Cananéia,CANANEIA,SP
35,São Paulo,3509957,Canas,CANAS,SP
35,São Paulo,3510005,Cândido Mota,CANDIDO MOTA,SP
35,São Paulo,3510104,Cândido Rodrigues,CANDIDO RODRIGUES,SP
35,São Paulo,3510153,Canitar,CANITAR,SP
35,São Paulo,3510203,Capão Bonito,CAPAO BONITO,SP
35,São Paulo,3510302,Capela do Alto,CAPELA DO ALTO,SP
35,São Paulo,3510401,Capivari,CAPIVARI,SP
35,São Paulo,3510500,Caraguatatuba,CARAGUATATUBA,SP
35,São Paulo,3510609,Carapicuíba,CARAPICUIBA,SP
35,São Paulo,3510708,Cardoso,CARDOSO,SP
35,São Paulo,3510807,Casa Branca,CASA BRANCA,SP
35,São Paulo,3510906,Cássia dos Coqueiros,CASSIA DOS COQUEIROS,SP
35,São Paulo,3511003,Castilho,CASTILHO,SP
35,São Paulo,3511102,Catanduva,CATANDUVA,SP
35,São Paulo,3511201,Catiguá,CATIGUA,SP
35,São Paulo,3511300,Cedral,CEDRAL,SP
35,São Paulo,3511409,Cerqueira César,CERQUEIRA CESAR,SP
35,São Paulo,3511508,Cerquilho,CERQUILHO,SP
35,São Paulo,3511607,Cesário Lange,CESARIO LANGE,SP
35,São Paulo,3511706,Charqueada,CHARQUEADA,SP
35,São Paulo,3557204,Chavantes,CHAVANTES,SP
35,São Paulo,3511904,Clementina,CLEMENTINA,SP
35,São Paulo,3512001,Colina,COLINA,SP
35,São Paulo,3512100,Colômbia,COLOMBIA,SP
35,São Paulo,3512209,Conchal,CONCHAL,SP
35,São Paulo,3512308,Conchas,CONCHAS,SP
35,São Paulo,3512407,Cordeirópolis,CORDEIROPOLIS,SP
35,São Paulo,3512506,Coroados,COROADOS,SP
35,São Paulo,3512605,Coronel Macedo,CORONEL MACEDO,SP
35,São Paulo,3512704,Corumbataí,CORUMBATAI,SP
35,São Paulo,3512803,Cosmópolis,COSMOPOLIS,SP
35,São Paulo,3512902,Cosmorama,COSMORAMA,SP
35,São Paulo,3513009,Cotia,COTIA,SP
35,São Paulo,3513108,Cravinhos,CRAVINHOS,SP
35,São Paulo,3513207,Cristais Paulista,CRISTAIS PAULISTA,SP
35,São Paulo,3513306,Cruzália,CRUZALIA,SP
35,São Paulo,3513405,Cruzeiro,CRUZEIRO,SP
35,São Paulo,3513504,Cubatão,CUBATAO,SP
35,São Paulo,3513603,Cunha,CUNHA,SP
35,São Paulo,3513702,Descalvado,DESCALVADO,SP
35,São Paulo,3513801,Diadema,DIADEMA,SP
35,São Paulo,3513850,Dirce Reis,DIRCE REIS,SP
35,São Paulo,3513900,Divinolândia,DIVINOLANDIA,SP
35,São Paulo,3514007,Dobrada,DOBRADA,SP
35,São Paulo,3514106,Dois Córregos,DOIS CORREGOS,SP
35,São Paulo,3514205,Dolcinópolis,DOLCINOPOLIS,SP
35,São Paulo,3514304,Dourado,DOURADO,SP
35,São Paulo,3514403,Dracena,DRACENA,SP
35,São Paulo,3514502,Duartina,DUARTINA,SP
35,São Paulo,3514601,Dumont,DUMONT,SP
35,São Paulo,3514700,Echaporã,ECHAPORA,SP
35,São Paulo,3514809,Eldorado,ELDORADO,SP
35,São Paulo,3514908,Elias Fausto,ELIAS FAUSTO,SP
35,São Paulo,3514924,Elisiário,ELISIARIO,SP
35,São Paulo,3514957,Embaúba,EMBAUBA,SP
35,São Paulo,3515004,Embu das Artes,EMBU DAS ARTES,SP
35,São Paulo,3515103,Embu-Guaçu,EMBUGUACU,SP
35,São Paulo,3515129,Emilianópolis,EMILIANOPOLIS,SP
35,São Paulo,3515152,Engenheiro Coelho,ENGENHEIRO COELHO,SP
35,São Paulo,3515186,Espírito Santo do Pinhal,ESPIRITO SANTO DO PINHAL,SP
35,São Paulo,3515194,Espírito Santo do Turvo,ESPIRITO SANTO DO TURVO,SP
35,São Paulo,3557303,Estiva Gerbi,ESTIVA GERBI,SP
35,São Paulo,3515301,Estrela do Norte,ESTRELA DO NORTE,SP
35,São Paulo,3515202,Estrela d'Oeste,ESTRELA DOESTE,SP
35,São Paulo,3515350,Euclides da Cunha Paulista,EUCLIDES DA CUNHA PAULISTA,SP
35,São Paulo,3515400,Fartura,FARTURA,SP
35,São Paulo,3515608,Fernando Prestes,FERNANDO PRESTES,SP
35,São Paulo,3515509,Fernandópolis,FERNANDOPOLIS,SP
35,São Paulo,3515657,Fernão,FERNAO,SP
35,São Paulo,3515707,Ferraz de Vasconcelos,FERRAZ DE VASCONCELOS,SP
35,São Paulo,3515806,Flora Rica,FLORA RICA,SP
35,São Paulo,3515905,Floreal,FLOREAL,SP
35,São Paulo,3516002,Flórida Paulista,FLORIDA PAULISTA,SP
35,São Paulo,3516101,Florínea,FLORINEA,SP
35,São Paulo,3516200,Franca,FRANCA,SP
35,São Paulo,3516309,Francisco Morato,FRANCISCO MORATO,SP
35,São Paulo,3516408,Franco da Rocha,FRANCO DA ROCHA,SP
35,São Paulo,3516507,Gabriel Monteiro,GABRIEL MONTEIRO,SP
35,São Paulo,3516606,Gália,GALIA,SP
35,São Paulo,3516705,Garça,GARCA,SP
35,São Paulo,3516804,Gastão Vidigal,GASTAO VIDIGAL,SP
35,São Paulo,3516853,Gavião Peixoto,GAVIAO PEIXOTO,SP
35,São Paulo,3516903,General Salgado,GENERAL SALGADO,SP
35,São Paulo,3517000,Getulina,GETULINA,SP
35,São Paulo,3517109,Glicério,GLICERIO,SP
35,São Paulo,3517208,Guaiçara,GUAICARA,SP
35,São Paulo,3517307,Guaimbê,GUAIMBE,SP
35,São Paulo,3517406,Guaíra,GUAIRA,SP
35,São Paulo,3517505,Guapiaçu,GUAPIACU,SP
35,São Paulo,3517604,Guapiara,GUAPIARA,SP
35,São Paulo,3517703,Guará,GUARA,SP
35,São Paulo,3517802,Guaraçaí,GUARACAI,SP
35,São Paulo,3517901,Guaraci,GUARACI,SP
35,São Paulo,3518008,Guarani d'Oeste,GUARANI DOESTE,SP
35,São Paulo,3518107,Guarantã,GUARANTA,SP
35,São Paulo,3518206,Guararapes,GUARARAPES,SP
35,São Paulo,3518305,Guararema,GUARAREMA,SP
35,São Paulo,3518404,Guaratinguetá,GUARATINGUETA,SP
35,São Paulo,3518503,Guareí,GUAREI,SP
35,São Paulo,3518602,Guariba,GUARIBA,SP
35,São Paulo,3518701,Guarujá,GUARUJA,SP
35,São Paulo,3518800,Guarulhos,GUARULHOS,SP
35,São Paulo,3518859,Guatapará,GUATAPARA,SP
35,São Paulo,3518909,Guzolândia,GUZOLANDIA,SP
35,São Paulo,3519006,Herculândia,HERCULANDIA,SP
35,São Paulo,3519055,Holambra,HOLAMBRA,SP
35,São Paulo,3519071,Hortolândia,HORTOLANDIA,SP
35,São Paulo,3519105,Iacanga,IACANGA,SP
35,São Paulo,3519204,Iacri,IACRI,SP
35,São Paulo,3519253,Iaras,IARAS,SP
35,São Paulo,3519303,Ibaté,IBATE,SP
35,São Paulo,3519402,Ibirá,IBIRA,SP
35,São Paulo,3519501,Ibirarema,IBIRAREMA,SP
35,São Paulo,3519600,Ibitinga,IBITINGA,SP
35,São Paulo,3519709,Ibiúna,IBIUNA,SP
35,São Paulo,3519808,Icém,ICEM,SP
35,São Paulo,3519907,Iepê,IEPE,SP
35,São Paulo,3520004,Igaraçu do Tietê,IGARACU DO TIETE,SP
35,São Paulo,3520103,Igarapava,IGARAPAVA,SP
35,São Paulo,3520202,Igaratá,IGARATA,SP
35,São Paulo,3520301,Iguape,IGUAPE,SP
35,São Paulo,3520426,Ilha Comprida,ILHA COMPRIDA,SP
35,São Paulo,3520442,Ilha Solteira,ILHA SOLTEIRA,SP
35,São Paulo,3520400,Ilhabela,ILHABELA,SP
35,São Paulo,3520509,Indaiatuba,INDAIATUBA,SP
35,São Paulo,3520608,Indiana,INDIANA,SP
35,São Paulo,3520707,Indiaporã,INDIAPORA,SP
35,São Paulo,3520806,Inúbia Paulista,INUBIA PAULISTA,SP
35,São Paulo,3520905,Ipaussu,IPAUSSU,SP
35,São Paulo,3521002,Iperó,IPERO,SP
35,São Paulo,3521101,Ipeúna,IPEUNA,SP
35,São Paulo,3521150,Ipiguá,IPIGUA,SP
35,São Paulo,3521200,Iporanga,IPORANGA,SP
35,São Paulo,3521309,Ipuã,IPUA,SP
35,São Paulo,3521408,Iracemápolis,IRACEMAPOLIS,SP
35,São Paulo,3521507,Irapuã,IRAPUA,SP
35,São Paulo,3521606,Irapuru,IRAPURU,SP
35,São Paulo,3521705,Itaberá,ITABERA,SP
35,São Paulo,3521804,Itaí,ITAI,SP
35,São Paulo,3521903,Itajobi,ITAJOBI,SP
35,São Paulo,3522000,Itaju,ITAJU,SP
35,São Paulo,3522109,Itanhaém,ITANHAEM,SP
35,São Paulo,3522158,Itaoca,ITAOCA,SP
35,São Paulo,3522208,Itapecerica da Serra,ITAPECERICA DA SERRA,SP
35,São Paulo,3522307,Itapetininga,ITAPETININGA,SP
35,São Paulo,3522406,Itapeva,ITAPEVA,SP
35,São Paulo,3522505,Itapevi,ITAPEVI,SP
35,São Paulo,3522604,Itapira,ITAPIRA,SP
35,São Paulo,3522653,Itapirapuã Paulista,ITAPIRAPUA PAULISTA,SP
35,São Paulo,3522703,Itápolis,ITAPOLIS,SP
35,São Paulo,3522802,Itaporanga,ITAPORANGA,SP
35,São Paulo,3522901,Itapuí,ITAPUI,SP
35,São Paulo,3523008,Itapura,ITAPURA,SP
35,São Paulo,3523107,Itaquaquecetuba,ITAQUAQUECETUBA,SP
35,São Paulo,3523206,Itararé,ITARARE,SP
35,São Paulo,3523305,Itariri,ITARIRI,SP
35,São Paulo,3523404,Itatiba,ITATIBA,SP
35,São Paulo,3523503,Itatinga,ITATINGA,SP
35,São Paulo,3523602,Itirapina,ITIRAPINA,SP
35,São Paulo,3523701,Itirapuã,ITIRAPUA,SP
35,São Paulo,3523800,Itobi,ITOBI,SP
35,São Paulo,3523909,Itu,ITU,SP
35,São Paulo,3524006,Itupeva,ITUPEVA,SP
35,São Paulo,3524105,Ituverava,ITUVERAVA,SP
35,São Paulo,3524204,Jaborandi,JABORANDI,SP
35,São Paulo,3524303,Jaboticabal,JABOTICABAL,SP
